Price (TL),Room,Size (m²),Building Age,City,District,Neighborhood,Room_Numeric
17000,3+1,125,15.0,Ankara,Mamak,General Zeki Doğan Mah.,4
26000,3+1,165,1.5,Ankara,Yenimahalle,Kuzey Yıldızı Mah.,4
18500,3+1,130,35.0,Ankara,Yenimahalle,Demetgül Mah.,4
26000,3+1,125,20.0,Ankara,Çankaya,Malazgirt Mah.,4
11500,2+1,85,42.0,Ankara,Altındağ,Aydınlıkevler Mah.,3
14000,3+1,110,32.0,Ankara,Mamak,Demirlibahçe Mah.,4
22000,5+1,110,35.0,Ankara,Çankaya,Oğuzlar Mah.,6
16000,3+1,110,20.0,Ankara,Mamak,Tuzluçayır Mah.,4
9500,Stüdyo,48,29.0,Ankara,Çankaya,İlkadım Mah.,1
20000,1+1,55,17.79381443298969,Ankara,Sincan,Yeniçimşit Mah.,2
17000,3+1,120,30.0,Ankara,Keçiören,Etlik Mah.,4
45000,4+1,200,35.0,Ankara,Çankaya,Kazım Özalp Mah.,5
18000,3+1,135,2.0,Ankara,Altındağ,Feridun Çelik Mah.,4
21000,2+1,92,30.0,Ankara,Etimesgut,Altay Mah.,3
29000,4+1,190,5.0,Ankara,Pursaklar,Saray Fatih Mah.,5
18000,3+1,105,35.0,Ankara,Çankaya,Keklik Pınarı Mah.,4
30000,5+1,250,25.0,Ankara,Çankaya,Murat Mah.,6
2000,1+1,120,1.0,Ankara,Çankaya,Çamlıtepe Mah.,2
9000,1+1,42,1.8333333333333333,Ankara,Çubuk,Esenboğa Merkez Mah.,2
43000,2+1,80,22.470588235294116,Ankara,Çankaya,Aziziye Mah.,3
15000,1+1,50,1.0,Ankara,Çubuk,Yıldırım Beyazıt Mah.,2
39000,5+1,235,21.0,Ankara,Çankaya,Birlik Mah.,6
20000,2+1,90,35.0,Ankara,Çankaya,Ön Cebeci Mah.,3
22000,3+1,110,25.0,Ankara,Keçiören,İncirli Mah.,4
7500,2+1,55,20.0,Ankara,Etimesgut,Atakent Mah.,3
35000,2+1,85,45.0,Ankara,Çankaya,Remzi Oğuz Arık Mah.,3
26500,4+1,145,15.0,Ankara,Çankaya,Şehit Cengiz Karaca Mah.,5
14000,3+1,135,5.0,Ankara,Altındağ,Başpınar Mah.,4
44000,4+1,175,25.0,Ankara,Çankaya,Keklik Pınarı Mah.,5
35000,3+1,115,30.0,Ankara,Çankaya,Yukarı Bahçelievler Mah.,4
15000,3+1,130,28.0,Ankara,Keçiören,Çaldıran Mah.,4
44500,4+1,198,11.25,Ankara,Etimesgut,Bağlıca Mah.,5
22000,3+1,125,25.0,Ankara,Keçiören,Kavacık Subayevleri Mah.,4
34000,2+1,90,1.0,Ankara,Çankaya,Büyükesat Mah.,3
30000,3+1,100,40.0,Ankara,Çankaya,Emek Mah.,4
19000,3+1,135,8.0,Ankara,Keçiören,Şehit Kubilay Mah.,4
15500,3+1,130,5.0,Ankara,Altındağ,Beşikkaya Mah.,4
48500,4+1,230,4.0,Ankara,Keçiören,Atapark Mah.,5
35000,3+1,110,2.375,Ankara,Gölbaşı,İncek Mah.,4
35000,3+1,135,29.0,Ankara,Çankaya,Yukarı Dikmen Mah.,4
63000,4+1,170,8.473684210526315,Ankara,Çankaya,İlkbahar Mah.,5
36000,1+1,50,5.0,Ankara,Çankaya,Kavaklıdere Mah.,2
42500,4+1,200,14.333333333333334,Ankara,Keçiören,Yayla Mah.,5
30250,3+1,170,5.0,Ankara,Mamak,Ege Mah.,4
15500,3+1,115,8.0,Ankara,Mamak,Cengizhan Mah.,4
28000,3+1,165,8.0,Ankara,Yenimahalle,Pamuklar Mah.,4
25500,3+1,120,19.0,Ankara,Etimesgut,Şeyh Şamil Mah.,4
19500,2+1,95,35.0,Ankara,Çankaya,Topraklık Mah.,3
17000,2+1,95,18.333333333333332,Ankara,Keçiören,Çiçekli Mah.,3
23000,2+1,90,30.0,Ankara,Etimesgut,Altay Mah.,3
35000,3+1,145,32.0,Ankara,Çankaya,İşçi Blokları Mah.,4
19000,3+1,130,15.0,Ankara,Yenimahalle,Kayalar Mah.,4
25000,3+1,130,20.0,Ankara,Yenimahalle,Demetgül Mah.,4
21000,1+1,90,25.0,Ankara,Keçiören,Aşağı Eğlence Mah.,2
21000,3+1,115,25.0,Ankara,Keçiören,Etlik Mah.,4
20500,3+1,135,25.0,Ankara,Keçiören,Etlik Mah.,4
25000,3+1,125,25.0,Ankara,Çankaya,Metin Akkuş Mah.,4
20000,2+1,110,10.0,Ankara,Yenimahalle,Yunus Emre Mah.,3
21000,3+1,100,30.0,Ankara,Çankaya,Arka Topraklık Mah.,4
42000,3+1,166,3.0,Ankara,Yenimahalle,Yeni Batı Mah.,4
20500,4+1,140,17.0,Ankara,Keçiören,Ayvalı Mah.,5
48000,3+1,140,25.0,Ankara,Çankaya,Üniversiteler Mah.,4
27000,3+1,115,20.0,Ankara,Keçiören,Etlik Mah.,4
21000,3+1,125,4.0,Ankara,Keçiören,Yükseltepe Mah.,4
14900,2+1,100,13.0,Ankara,Keçiören,Şehit Kubilay Mah.,3
25000,1+1,57,6.810344827586207,Ankara,Gölbaşı,Gaziosmanpaşa Mah.,2
15000,2+1,110,45.0,Ankara,Altındağ,Aydınlıkevler Mah.,3
23000,2+1,95,20.0,Ankara,Çankaya,Huzur Mah.,3
15500,3+1,110,20.0,Ankara,Keçiören,Uyanış Mah.,4
22000,2+1,100,30.0,Ankara,Yenimahalle,Demetgül Mah.,3
28750,1+1,75,16.571428571428573,Ankara,Yenimahalle,Mehmet Akif Ersoy Mah.,2
26000,3+1,155,15.0,Ankara,Keçiören,Tepebaşı Mah.,4
30000,1+1,60,1.0,Ankara,Yenimahalle,İnönü Mah.,2
22000,3+1,140,15.0,Ankara,Çankaya,Şehit Cengiz Karaca Mah.,4
22900,2+1,105,28.0,Ankara,Çankaya,Ayrancı Mah.,3
12500,3+1,110,23.0,Ankara,Keçiören,Bağlarbaşı Mah.,4
25500,4+1,170,15.0,Ankara,Keçiören,Basınevleri Mah.,5
22500,2+1,90,30.0,Ankara,Yenimahalle,Kentkoop Mah.,3
30000,5+1,270,18.0,Ankara,Keçiören,Pınarbaşı Mah.,6
17000,2+1,90,19.0,Ankara,Çankaya,Aşıkpaşa Mah.,3
21500,1+1,60,12.0,Ankara,Etimesgut,Altay Mah.,2
27000,2+1,110,8.0,Ankara,Çankaya,Kırkkonaklar Mah.,3
32500,4+1,150,30.0,Ankara,Çankaya,Çankaya Mah.,5
35000,3+1,140,30.0,Ankara,Çankaya,Ön Cebeci Mah.,4
15000,3+1,135,14.0,Ankara,Keçiören,Esertepe Mah.,4
20000,3+1,120,4.0,Ankara,Mamak,Ekin Mah.,4
21500,1+1,55,11.0,Ankara,Etimesgut,Şehit Osman Avcı Mah.,2
26000,2+1,100,25.0,Ankara,Çankaya,İlkadım Mah.,3
31500,4+1,185,2.0,Ankara,Yenimahalle,Kuzey Yıldızı Mah.,5
35000,5+1,250,20.0,Ankara,Çankaya,Aşıkpaşa Mah.,6
21000,3+1,140,30.0,Ankara,Sincan,Ertuğrulgazi Mah.,4
26000,3+1,125,24.0,Ankara,Çankaya,Şehit Cengiz Karaca Mah.,4
22000,3+1,145,17.0,Ankara,Etimesgut,Topçu Mah.,4
28000,4+1,145,25.0,Ankara,Çankaya,Kırkkonaklar Mah.,5
15000,3+1,114,17.0,Ankara,Sincan,29 Ekim Mah.,4
31000,1+1,38,11.25,Ankara,Etimesgut,Bağlıca Mah.,2
32500,3+1,130,50.0,Ankara,Çankaya,Ümit Mah.,4
23999,3+1,115,12.428571428571429,Ankara,Altındağ,Güneşevler Mah.,4
20000,5+1,245,15.0,Ankara,Mamak,Tuzluçayır Mah.,6
80000,2+1,94,2.0,Ankara,Çankaya,Çukurambar Mah.,3
41500,1+1,65,22.666666666666668,Ankara,Çankaya,Anıttepe Mah.,2
28001,3+1,120,45.0,Ankara,Çankaya,Remzi Oğuz Arık Mah.,4
21000,3+1,122,8.0,Ankara,Mamak,Mutlu Mah.,4
25000,1+1,45,28.733333333333334,Ankara,Çankaya,Maltepe Mah.,2
32000,3+1,160,40.0,Ankara,Çankaya,Küçükesat Mah.,4
19500,2+1,115,5.0,Ankara,Çankaya,İleri Mah.,3
25000,3+1,125,7.0,Ankara,Mamak,Durali Alıç Mah.,4
23000,2+1,75,40.0,Ankara,Çankaya,Korkutreis Mah.,3
22000,2+1,100,24.0,Ankara,Yenimahalle,Emniyet Mah.,3
26000,3+1,120,25.0,Ankara,Keçiören,Aşağı Eğlence Mah.,4
30000,1+1,65,10.0,Ankara,Çankaya,Aziziye Mah.,2
25000,3+1,120,38.0,Ankara,Çankaya,İlkadım Mah.,4
19500,4+1,155,12.0,Ankara,Sincan,Menderes Mah.,5
40000,1+1,90,6.0,Ankara,Çankaya,İşçi Blokları Mah.,2
50000,3+1,126,50.0,Ankara,Çankaya,Barbaros Mah.,4
17400,3+1,128,18.0,Ankara,Mamak,Şahintepe Mah.,4
17000,3+1,110,15.0,Ankara,Mamak,Mutlu Mah.,4
16500,3+1,130,10.0,Ankara,Mamak,Derbent Mah.,4
32000,3+1,135,20.0,Ankara,Çankaya,Dumlupınar Mah.,4
25000,3+1,125,19.0,Ankara,Çankaya,Cevizlidere Mah.,4
16000,2+1,110,25.0,Ankara,Çankaya,İlkadım Mah.,3
25000,2+1,90,30.0,Ankara,Çankaya,Maltepe Mah.,3
19000,3+1,125,10.0,Ankara,Mamak,Derbent Mah.,4
32000,3+1,145,25.0,Ankara,Keçiören,Aşağı Eğlence Mah.,4
19250,2+1,105,4.0,Ankara,Keçiören,Yükseltepe Mah.,3
17000,3+1,137,12.0,Ankara,Etimesgut,Atayurt Mah.,4
28500,3+1,135,20.0,Ankara,Çankaya,Tınaztepe Mah.,4
65000,4+1,269,7.0,Ankara,Çankaya,İlkbahar Mah.,5
35500,2+1,116,2.0,Ankara,Etimesgut,Devlet Mah.,3
14000,2+1,90,30.0,Ankara,Mamak,General Zeki Doğan Mah.,3
32000,3+1,110,35.0,Ankara,Çankaya,Mebusevleri Mah.,4
35000,Stüdyo,35,2.0,Ankara,Çankaya,Kızılay Mah.,1
40000,4+1,155,12.0,Ankara,Etimesgut,Yeni Bağlıca Mah.,5
39999,2+1,110,35.0,Ankara,Çankaya,Emek Mah.,3
18000,2+1,95,25.0,Ankara,Çankaya,Bayraktar Mah.,3
30000,2+1,80,40.0,Ankara,Çankaya,Emek Mah.,3
16750,3+1,115,20.0,Ankara,Etimesgut,Süvari Mah.,4
30000,2+1,90,35.0,Ankara,Çankaya,Büyükesat Mah.,3
28000,3+1,120,40.0,Ankara,Çankaya,Kavaklıdere Mah.,4
38000,2+1,95,28.794871794871796,Ankara,Keçiören,Aşağı Eğlence Mah.,3
17000,3+1,125,33.0,Ankara,Altındağ,Aydınlıkevler Mah.,4
21000,2+1,95,11.916666666666666,Ankara,Etimesgut,Yapracık Mah.,3
18500,3+1,110,18.0,Ankara,Etimesgut,Atakent Mah.,4
47000,2+1,140,30.0,Ankara,Çankaya,Çankaya Mah.,3
18000,3+1,130,16.0,Ankara,Yenimahalle,Demetgül Mah.,4
16000,2+1,100,17.0,Ankara,Sincan,Tandoğan Mah.,3
22000,2+1,90,35.0,Ankara,Çankaya,İşçi Blokları Mah.,3
37000,4+1,150,35.0,Ankara,Çankaya,Çankaya Mah.,5
20000,3+1,150,3.0,Ankara,Mamak,Akşemsettin Mah.,4
37000,2+1,90,31.0,Ankara,Çankaya,Aziziye Mah.,3
32000,1+1,40,23.22222222222222,Ankara,Çankaya,Gaziosmanpaşa Mah.,2
21000,1+1,60,3.0,Ankara,Gölbaşı,Eymir Mah.,2
18000,2+1,100,30.0,Ankara,Çankaya,Çamlıtepe Mah.,3
15000,2+1,85,50.0,Ankara,Yenimahalle,Gayret Mah.,3
16500,2+1,90,31.0,Ankara,Keçiören,Aşağı Eğlence Mah.,3
26500,1+1,65,5.0,Ankara,Gölbaşı,Eymir Mah.,2
19000,3+1,95,38.0,Ankara,Çankaya,İleri Mah.,4
15000,2+1,70,26.0,Ankara,Yenimahalle,Esentepe Mah.,3
7500,Stüdyo,40,1.0,Ankara,Çubuk,Esenboğa Merkez Mah.,1
16000,3+1,118,12.0,Ankara,Etimesgut,Atayurt Mah.,4
37000,3+1,135,40.0,Ankara,Çankaya,Güvenevler Mah.,4
14500,3+1,130,12.0,Ankara,Keçiören,Esertepe Mah.,4
23000,3+1,125,30.0,Ankara,Çankaya,İlkadım Mah.,4
22000,2+1,135,10.0,Ankara,Yenimahalle,Çarşı Mah.,3
13000,2+1,95,15.0,Ankara,Etimesgut,Turkuaz Mah.,3
28000,4+1,170,30.0,Ankara,Çankaya,Büyükesat Mah.,5
31000,3+1,120,29.0,Ankara,Çankaya,Keklik Pınarı Mah.,4
15000,2+1,90,20.0,Ankara,Yenimahalle,Tepealtı Mah.,3
23000,3+1,120,35.0,Ankara,Çankaya,Kültür Mah.,4
31000,1+1,50,7.0,Ankara,Çankaya,Bahçelievler Mah.,2
16500,3+1,120,25.0,Ankara,Etimesgut,Oğuzlar Mah.,4
25000,3+1,120,25.0,Ankara,Çankaya,Aşağı Öveçler Mah.,4
10300,2+1,90,10.0,Ankara,Mamak,Zirvekent Mah.,3
36000,2+1,90,8.571428571428571,Ankara,Mamak,Ege Mah.,3
33000,1+1,64,5.0,Ankara,Çankaya,Çukurambar Mah.,2
45000,3+1,130,5.0,Ankara,Yenimahalle,Emniyet Mah.,4
35000,2+1,100,29.583333333333332,Ankara,Çankaya,Bahçelievler Mah.,3
20000,2+1,100,45.0,Ankara,Çankaya,Cebeci Mah.,3
18000,2+1,100,30.0,Ankara,Yenimahalle,Karşıyaka Mah.,3
25000,3+1,135,26.0,Ankara,Yenimahalle,Demetgül Mah.,4
52500,4+1,240,2.0,Ankara,Gölbaşı,Taşpınar Mah.,5
22000,3+1,85,40.0,Ankara,Çankaya,Emek Mah.,4
20000,1+1,60,2.888888888888889,Ankara,Gölbaşı,Taşpınar Mah.,2
17000,3+1,115,26.0,Ankara,Sincan,Fatih Mah.,4
1800,1+1,120,1.0,Ankara,Çankaya,Çamlıtepe Mah.,2
10500,3+1,105,12.0,Ankara,Polatlı,Mehmet Akif Mah.,4
18000,2+1,90,25.0,Ankara,Yenimahalle,Işınlar Mah.,3
26000,3+1,110,3.0,Ankara,Keçiören,Ovacık Mah.,4
14000,2+1,90,10.0,Ankara,Altındağ,Karacaören Mah.,3
25000,3+1,140,18.0,Ankara,Çankaya,Birlik Mah.,4
25000,1+1,65,21.593950504124656,Ankara,Kahramankazan,Saray Mah.,2
27500,2+1,85,30.0,Ankara,Çankaya,Maltepe Mah.,3
25000,3+1,130,16.0,Ankara,Keçiören,Ayvalı Mah.,4
26000,2+1,95,36.0,Ankara,Çankaya,Emek Mah.,3
55000,3+1,165,40.0,Ankara,Çankaya,Çankaya Mah.,4
52000,2+1,110,7.0,Ankara,Çankaya,Büyükesat Mah.,3
16000,3+1,110,9.0,Ankara,Mamak,Gülveren Mah.,4
34000,3+1,135,20.0,Ankara,Çankaya,Balgat Mah.,4
38000,1+1,45,36.13333333333333,Ankara,Çankaya,Çankaya Mah.,2
22000,1+1,60,8.0,Ankara,Etimesgut,Eryaman Mah.,2
19000,2+1,100,35.0,Ankara,Yenimahalle,Gazi Mah.,3
14000,2+1,110,18.0,Ankara,Keçiören,Ayvalı Mah.,3
18500,3+1,150,24.0,Ankara,Mamak,Kartaltepe Mah.,4
28000,3+1,110,40.0,Ankara,Çankaya,Güzeltepe Mah.,4
30000,3+1,130,20.0,Ankara,Çankaya,Oğuzlar Mah.,4
11500,2+1,90,25.0,Ankara,Mamak,Tuzluçayır Mah.,3
30000,2+1,90,1.0,Ankara,Gölbaşı,Taşpınar Mah.,3
25000,3+1,120,40.0,Ankara,Çankaya,Remzi Oğuz Arık Mah.,4
13000,2+1,86,12.0,Ankara,Etimesgut,Atayurt Mah.,3
35000,3+1,180,28.0,Ankara,Çankaya,Sancak Mah.,4
35000,3+1,120,35.0,Ankara,Çankaya,Koru Mah.,4
26000,3+1,110,45.0,Ankara,Çankaya,Kavaklıdere Mah.,4
17000,2+1,75,20.0,Ankara,Çankaya,Seyranbağları Mah.,3
36500,2+1,135,1.0,Ankara,Çankaya,Kırkkonaklar Mah.,3
15500,3+1,112,16.0,Ankara,Mamak,Bahçeleriçi Mah.,4
27000,4+1,190,25.0,Ankara,Keçiören,İncirli Mah.,5
18000,3+1,120,25.0,Ankara,Keçiören,Ayvalı Mah.,4
55000,3+1,160,11.0,Ankara,Çankaya,Aziziye Mah.,4
14000,2+1,95,25.0,Ankara,Sincan,İstasyon Mah.,3
48000,4+1,220,4.0,Ankara,Keçiören,Atapark Mah.,5
32500,3+1,130,25.0,Ankara,Yenimahalle,Demetgül Mah.,4
30000,2+1,110,1.0,Ankara,Çankaya,Kültür Mah.,3
18500,2+1,110,10.0,Ankara,Keçiören,Yayla Mah.,3
22000,2+1,95,11.9,Ankara,Etimesgut,Atayurt Mah.,3
18000,2+1,100,45.0,Ankara,Keçiören,Aşağı Eğlence Mah.,3
26500,3+1,145,10.0,Ankara,Mamak,Ege Mah.,4
22000,2+1,120,35.0,Ankara,Çankaya,Sağlık Mah.,3
43000,4+1,205,11.0,Ankara,Çankaya,Yaşamkent Mah.,5
22000,3+1,90,26.0,Ankara,Etimesgut,Tunahan Mah.,4
18500,3+1,115,30.0,Ankara,Keçiören,Şefkat Mah.,4
20000,3+1,135,9.0,Ankara,Keçiören,Şehit Kubilay Mah.,4
17000,3+1,125,25.0,Ankara,Keçiören,Tepebaşı Mah.,4
53000,4+1,175,10.0,Ankara,Etimesgut,Göksu Mah.,5
12500,3+1,120,30.0,Ankara,Keçiören,Ayvalı Mah.,4
63000,4+1,195,16.0,Ankara,Çankaya,Beytepe Mah.,5
28500,3+1,120,25.0,Ankara,Keçiören,Kavacık Subayevleri Mah.,4
29000,3+1,145,18.0,Ankara,Keçiören,Aşağı Eğlence Mah.,4
16500,2+1,110,25.0,Ankara,Keçiören,Ayvalı Mah.,3
15500,3+1,110,30.0,Ankara,Keçiören,Aşağı Eğlence Mah.,4
13000,2+1,120,25.0,Ankara,Keçiören,Kavacık Subayevleri Mah.,3
25000,3+1,155,21.0,Ankara,Yenimahalle,Ostim OSB Mah.,4
26000,3+1,140,25.0,Ankara,Keçiören,Ayvalı Mah.,4
23500,3+1,120,25.0,Ankara,Yenimahalle,Demetgül Mah.,4
35000,2+1,90,22.25,Ankara,Altındağ,Hacettepe Mah.,3
25000,3+1,135,18.0,Ankara,Mamak,Kartaltepe Mah.,4
17000,3+1,140,4.0,Ankara,Altındağ,Battalgazi Mah.,4
16500,3+0,117,15.0,Ankara,Etimesgut,Atayurt Mah.,3
27000,3+1,100,30.0,Ankara,Çankaya,Harbiye Mah.,4
15500,3+1,135,15.0,Ankara,Sincan,Malazgirt Mah.,4
16000,3+1,125,30.0,Ankara,Keçiören,Etlik Mah.,4
40000,4+1,180,13.0,Ankara,Çankaya,Cevizlidere Mah.,5
11000,3+1,109,35.0,Ankara,Keçiören,Kavacık Subayevleri Mah.,4
25000,1+1,58,5.0,Ankara,Yenimahalle,Ergazi Mah.,2
24000,1+1,50,1.0,Ankara,Yenimahalle,Yeni Batı Mah.,2
25000,3+1,150,18.0,Ankara,Çankaya,Kırkkonaklar Mah.,4
16500,3+1,115,12.0,Ankara,Keçiören,Esertepe Mah.,4
18000,3+1,110,35.0,Ankara,Çankaya,Ertuğrulgazi Mah.,4
43000,3+1,140,5.0,Ankara,Etimesgut,Eryaman Mah.,4
37500,2+1,132,5.222222222222222,Ankara,Gölbaşı,Kızılcaşar Mah.,3
25000,4+1,130,12.0,Ankara,Keçiören,19 Mayıs Mah.,5
14000,3+1,115,16.0,Ankara,Keçiören,Etlik Mah.,4
22500,3+1,100,1.0,Ankara,Gölbaşı,İncek Mah.,4
15500,3+1,110,15.0,Ankara,Altındağ,Battalgazi Mah.,4
30000,3+1,150,20.0,Ankara,Çankaya,Harbiye Mah.,4
25000,3+1,140,15.0,Ankara,Çankaya,Şehit Cengiz Karaca Mah.,4
10000,3+1,155,2.0,Ankara,Sincan,Alcı Mah.,4
60000,1+1,75,15.466666666666667,Ankara,Çankaya,Çukurambar Mah.,2
23750,2+1,75,15.0,Ankara,Etimesgut,Göksu Mah.,3
51500,4+1,185,5.0,Ankara,Çankaya,Ata Mah.,5
32000,3+1,140,35.0,Ankara,Çankaya,Çankaya Mah.,4
10000,1+1,20,15.0,Ankara,Sincan,Pınarbaşı Mah.,2
33000,2+1,120,25.0,Ankara,Çankaya,Prof. Dr. Ahmet Taner Kışlalı Mah.,3
21000,2+1,120,40.0,Ankara,Çankaya,Esatoğlu Mah.,3
10000,2+1,80,15.0,Ankara,Mamak,Zirvekent Mah.,3
27000,3+1,145,27.0,Ankara,Çankaya,Harbiye Mah.,4
23500,3+1,120,22.38064516129032,Ankara,Keçiören,Sanatoryum,4
34000,2+1,82,16.19831223628692,Ankara,Etimesgut,Eryaman,3
37500,3+1,170,25.5909592061742,Ankara,Çankaya,Öveçler,4
21500,1+1,50,6.810344827586207,Ankara,Gölbaşı,Merkez,2
24000,1+1,65,16.19831223628692,Ankara,Etimesgut,Çarşı,2
43000,3+1,165,25.5909592061742,Ankara,Çankaya,Kırkkonaklar,4
26500,1+1,60,25.5909592061742,Ankara,Çankaya,Gaziosmanpaşa(Gop),2
30000,1+1,40,25.5909592061742,Ankara,Çankaya,Kızılay,2
27000,3+1,125,25.5909592061742,Ankara,Çankaya,Öveçler,4
21000,3+1,120,20.123076923076923,Ankara,Yenimahalle,Demetevler,4
15000,2+1,70,23.48913043478261,Ankara,Altındağ,Merkez,3
25000,2+1,105,25.5909592061742,Ankara,Çankaya,Kırkkonaklar,3
34000,3+1,120,25.5909592061742,Ankara,Çankaya,Bahçelievler,4
42000,4+1,185,16.19831223628692,Ankara,Etimesgut,Merkez,5
47000,2+1,130,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,3
21500,2+1,90,20.123076923076923,Ankara,Yenimahalle,Merkez,3
55000,2+1,120,25.5909592061742,Ankara,Çankaya,Ayrancı,3
25000,1+1,65,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
19750,2+1,100,25.5909592061742,Ankara,Çankaya,Dikmen,3
21000,1+1,45,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
20000,3+1,135,20.123076923076923,Ankara,Yenimahalle,Demetevler,4
30000,1+1,100,25.5909592061742,Ankara,Çankaya,Merkez,2
34000,2+1,130,25.5909592061742,Ankara,Çankaya,Yıldız,3
18000,2+1,90,20.123076923076923,Ankara,Yenimahalle,Batıkent,3
35000,3+1,120,25.5909592061742,Ankara,Çankaya,Yıldız,4
33000,2+1,100,25.5909592061742,Ankara,Çankaya,Cebeci,3
26500,1+1,48,6.810344827586207,Ankara,Gölbaşı,Merkez,2
36500,1.5+1,97,25.5909592061742,Ankara,Çankaya,Yıldız,1
32500,1+1,60,25.5909592061742,Ankara,Çankaya,Gaziosmanpaşa(Gop),2
17000,1+1,70,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
32500,1+1,60,25.5909592061742,Ankara,Çankaya,Gaziosmanpaşa(Gop),2
26500,3+1,165,20.123076923076923,Ankara,Yenimahalle,Merkez,4
63000,4+1,180,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,5
45500,2+1,85,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,3
25000,1+1,55,25.5909592061742,Ankara,Çankaya,Cebeci,2
40000,5+1,220,20.123076923076923,Ankara,Yenimahalle,Batıkent,6
53000,3+1,135,25.5909592061742,Ankara,Çankaya,Yıldız,4
30000,1+1,85,20.123076923076923,Ankara,Yenimahalle,A.O.Çiftliği(Aoç),2
16500,3+1,110,22.38064516129032,Ankara,Keçiören,Merkez,4
21000,3+1,120,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
19000,3+1,128,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
17500,2+1,120,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,3
33000,2+1,105,6.810344827586207,Ankara,Gölbaşı,Merkez,3
22000,3+1,125,25.5909592061742,Ankara,Çankaya,Öveçler,4
23500,3+1,135,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,4
15000,2+1,110,17.79381443298969,Ankara,Sincan,Merkez,3
25500,3+1,115,20.123076923076923,Ankara,Yenimahalle,Batıkent,4
19000,3+1,145,17.79381443298969,Ankara,Sincan,Yenikent,4
16500,1+1,51,6.810344827586207,Ankara,Gölbaşı,Merkez,2
20000,3+1,135,17.79381443298969,Ankara,Sincan,Merkez,4
24500,3+1,120,25.5909592061742,Ankara,Çankaya,Dikmen,4
40000,1+1,78,25.5909592061742,Ankara,Çankaya,Balgat,2
18500,3+1,110,25.5909592061742,Ankara,Çankaya,Dikmen,4
18500,3+1,130,17.093406593406595,Ankara,Mamak,Boğaziçi,4
13500,2+1,110,17.79381443298969,Ankara,Sincan,Yenikent,3
36000,1+1,76,25.5909592061742,Ankara,Çankaya,Dikmen,2
13750,3+1,125,17.79381443298969,Ankara,Sincan,Merkez,4
17500,2+1,95,17.093406593406595,Ankara,Mamak,Boğaziçi,3
12500,3+1,128,22.38064516129032,Ankara,Keçiören,Sanatoryum,4
16000,3+1,118,17.79381443298969,Ankara,Sincan,Merkez,4
18000,3+1,134,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
26000,1+1,45,25.5909592061742,Ankara,Çankaya,Kızılay,2
25000,2+1,85,6.810344827586207,Ankara,Gölbaşı,Merkez,3
38900,3+1,176,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,4
40000,2+1,120,25.5909592061742,Ankara,Çankaya,Dikmen,3
20000,1+1,55,16.19831223628692,Ankara,Etimesgut,Eryaman,2
32000,3+1,120,25.5909592061742,Ankara,Çankaya,Merkez,4
90000,4+1,180,25.5909592061742,Ankara,Çankaya,Dikmen,5
20000,4+1,150,22.38064516129032,Ankara,Keçiören,Ufuktepe,5
31000,3+1,120,25.5909592061742,Ankara,Çankaya,Merkez,4
22000,3+1,100,16.19831223628692,Ankara,Etimesgut,Eryaman,4
40000,3+1,125,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,4
14500,3+1,120,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
13500,3+1,125,23.48913043478261,Ankara,Altındağ,Ulubey,4
18000,3+1,110,22.38064516129032,Ankara,Keçiören,Aktepe,4
18000,3+1,120,25.5909592061742,Ankara,Çankaya,Öveçler,4
19000,2+1,95,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,3
25000,2+1,115,20.123076923076923,Ankara,Yenimahalle,Ostim,3
28000,3+1,150,25.5909592061742,Ankara,Çankaya,Dikmen,4
15500,3+1,135,17.093406593406595,Ankara,Mamak,Boğaziçi,4
18500,3+1,120,17.79381443298969,Ankara,Sincan,Merkez,4
16500,3+1,120,9.333333333333334,Ankara,Pursaklar,Merkez,4
21000,3+1,145,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,4
28000,3+1,145,25.5909592061742,Ankara,Çankaya,Öveçler,4
13500,4+1,140,23.48913043478261,Ankara,Altındağ,Yeşilöz,5
11500,1+1,90,17.093406593406595,Ankara,Mamak,Boğaziçi,2
19500,3+1,130,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
25000,3+1,165,17.093406593406595,Ankara,Mamak,Boğaziçi,4
23000,2+1,90,6.810344827586207,Ankara,Gölbaşı,Merkez,3
60000,4+1,185,25.5909592061742,Ankara,Çankaya,Balgat,5
36000,1+1,68,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,2
