"searchResultsLargeThumbnail href","searchResultsLargeThumbnail src","action href","titleIcon src","classifiedTitle","titleIcon href","titleIcon src 2","badge src","searchResultsAttributeValue","searchResultsAttributeValue 2","classified-price-container","searchResultsDateValue","searchResultsLocationValue"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-memura-bagimsiz-full-sehir-manzarali-full-yapili-katta-3-plus1-daire-1204592385/detay","https://i0.shbdn.com/photos/59/23/85/lthmb_1204592385m5z.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","","MEMURA BAĞIMSIZ FULL ŞEHİR MANZARALI FULL YAPILI KATTA 3+1 DAİRE","https://uzmanemlak1.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","125","3+1","20.000 TL","21 Mart","KeçiörenEtlik / İncirli"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-birimden,dikmen-caddesi-uzeri,2-plus1,kombili,bagimsiz,guney-1235906911/detay","https://i0.shbdn.com/photos/90/69/11/lthmb_12359069110hz.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","BİRİMDEN,DİKMEN CADDESİ ÜZERİ,2+1,KOMBİL İ,BAĞIMSIZ,GÜNEY","https://birimemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","85","2+1","13.500 TL","21 Mart","ÇankayaDikmen"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-birbey-gayrimenkul-den-giris-2-plus1-yapili-balkonlu-kiralik-daire-1232954384/detay","https://i0.shbdn.com/photos/95/43/84/lthmb_1232954384ogm.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","","BİRBEY GAYRİMENKUL'DEN GİRİŞ 2+1 YAPILI BALKONLU KİRALIK DAİRE","https://birbeyemlak06.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","85","2+1","14.900 TL","21 Mart","KeçiörenEsertepe / Yayla"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-eryaman-kiralik-mobilyali-1-plus1-daire-1235906204/detay","https://i0.shbdn.com/photos/90/62/04/lthmb_1235906204ujc.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ERYAMAN KİRALIK MOBİLYALI 1+1 DAİRE","https://ayyildizimgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","54","1+1","18.400 TL","21 Mart","EtimesgutEryaman"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ozcan-emlak-farkiyla-asansorlu-ara-katta-boyali-3-plus1-daire-1218299655/detay","https://i0.shbdn.com/photos/29/96/55/lthmb_1218299655e65.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","","ÖZCAN EMLAK FARKIYLA ASANSÖRLÜ ARA KATTA BOYALI 3+1 DAİRE","https://ozcanemlak2.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","140","3+1","25.000 TL","21 Mart","YenimahalleBatıkent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-incek-mahallesi-bulvar-yakini-kiralik-1-plus1-daire-1235902362/detay","https://i0.shbdn.com/photos/90/23/62/lthmb_1235902362wno.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","İNCEK MAHALLESİ BULVAR YAKINI KİRALIK 1+1 DAİRE","https://tetrainvestparkcaddesi.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","47","1+1","16.500 TL","21 Mart","Gölbaşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-tepebasinda-on-cephe-3-plus1-kiralik-daire-1235902695/detay","https://i0.shbdn.com/photos/90/26/95/lthmb_123590269589c.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","TEPEBAŞINDA ÖN CEPHE 3+1 KİRALIK DAİRE","https://remaxarz.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","135","3+1","19.950 TL","21 Mart","KeçiörenSanatoryum"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-natoyolu-cadde-uzerinde-kat-konumunda-cift-balkonlu-3-plus1-kiralik-1235751834/detay","https://i0.shbdn.com/photos/75/18/34/lthmb_12357518344e8.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","NATOYOLU CADDE ÜZERİNDE KAT KONUMUNDA ÇİFT BALKONLU 3+1 KİRALIK","https://gokcebeyemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","14.250 TL","21 Mart","MamakBoğaziçi"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-umut-gayrimenkul-den-batikent-ugur-mumcu-da-2-plus1-kiralik-daire-1235903154/detay","https://i0.shbdn.com/photos/90/31/54/lthmb_1235903154a52.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","UMUT GAYRİMENKUL' DEN BATIKENT UĞUR MUMCU 'DA 2+1 KİRALIK DAİRE","https://umutgayrimenkulmamak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","130","2+1","18.500 TL","21 Mart","YenimahalleBatıkent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-sifir-kiralik-130-m2-daire-1201132107/detay","https://i0.shbdn.com/photos/13/21/07/lthmb_1201132107e0o.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","","Sahibinden sıfır kiralık 130 m2 daire","","","","130","3+1","15.750 TL","21 Mart","Akyurt"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-evinbizde-gayrimenkul-yeni-binada-asansorlu-guney-cephe-3-plus1-1235903194/detay","https://i0.shbdn.com/photos/90/31/94/lthmb_12359031946xj.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","EVİNBİZDE GAYRİMENKUL █YENİ BİNADA ASANSÖRLÜ GÜNEY CEPHE 3+1 !!!","https://evinbizdepursaklar.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","130","3+1","14.000 TL","21 Mart","PursaklarAltınova"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-var-31-cok-uygun-genis-daire-sb2f-kapali-otopark-acil-846814188/detay","","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","Var 3+1 Çok Uygun Geniş Daire Açık & Kapalı Otopark Acil!","https://erkancakmlakgayrimenku.sahibinden.com/","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","","130","3+1","35.000 TL","21 Mart","MamakBoğaziçi"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-yda-mehmet-akif-ersoy-konutlari-bulvar-cephe-2-plus1-kiralik-daire-1235901752/detay","https://i0.shbdn.com/photos/90/17/52/lthmb_1235901752h58.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","YDA MEHMET AKİF ERSOY KONUTLARI BULVAR CEPHE 2+1 KİRALIK DAİRE","https://hemgayrimenkul06.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","90","2+1","24.950 TL","21 Mart","YenimahalleDemetevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-incesu-pazari-ve-kolej-yakini-yeni-binada-kiralik-2-plus1-daire-1235899363/detay","https://i0.shbdn.com/photos/89/93/63/lthmb_1235899363dy7.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","İNCESU PAZARI VE KOLEJ YAKINI YENİ BİNADA KİRALIK 2+1 DAİRE","https://deniceemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","2+1","25.000 TL","21 Mart","ÇankayaZafertepe"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kurtulus-tam-merkezde-yeni-bina-on-cephe-3-plus1-1235900177/detay","https://i0.shbdn.com/photos/90/01/77/lthmb_1235900177p0y.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","Kurtuluş tam merkezde yeni bina ön cephe 3+1","https://kentemlakinsaatankara.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","105","2+1","27.500 TL","21 Mart","ÇankayaCebeci"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-etimesgut-alsancak-mh.2.kat-cadde-yakini-3-plus1-kiralik-daire-1235897492/detay","https://i0.shbdn.com/photos/89/74/92/lthmb_1235897492tij.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=700&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ETİMESGUT ALSANCAK MH.2.KAT CADDE YAKINI 3+1 KİRALIK DAİRE","https://ayyildizgayrimenkulankara.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","17.000 TL","21 Mart","EtimesgutÇarşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-mutlu-visnelik-esyali-kiralik-1-plus1-daire-1230210065/detay","https://i0.shbdn.com/photos/21/00/65/lthmb_12302100651z7.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","MUTLU VİŞNELİK EŞYALI KİRALIK 1+1 DAİRE","https://remaxcan.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","70","1+1","34.000 TL","21 Mart","ÇankayaBalgat"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-incek-vista-yurume-mesafesinde-faturalar-dahil-full-esyali-2-plus1-1235896522/detay","https://i0.shbdn.com/photos/89/65/22/lthmb_1235896522ogx.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","İNCEK VİSTA YÜRÜME MESAFESİNDE / FATURALAR DAHİL/FULL EŞYALI 2+1","https://metregayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","65","2+1","27.500 TL","21 Mart","ÇankayaMerkez"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-full-plus-full-yapili-metro-ya-4-dk-mesafede-3-plus1-kiralik-daire-1235702137/detay","https://i0.shbdn.com/photos/70/21/37/lthmb_1235702137ord.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","FULL + FULL YAPILI - METRO'ya 4 dk MESAFEDE / 3+1 KİRALIK DAİRE","https://arslanemlakdemetevler.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","130","3+1","32.000 TL","21 Mart","YenimahalleKarşıyaka"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-gultepe-mahallesi-2-etap-toki-bloklarinda-kiralik-2-plus1-daire-1235898893/detay","https://i0.shbdn.com/photos/89/88/93/lthmb_1235898893nuz.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","Gültepe Mahallesi 2. Etap Toki Bloklarında Kiralık 2+1 Daire","https://coldwellbankercizgi.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","85","2+1","14.250 TL","21 Mart","Altındağ"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-incek-taspinar-da-bulvar-uzerinde-sifir-esyali-kiralik-1-plus1-daire-1235898246/detay","https://i0.shbdn.com/photos/89/82/46/lthmb_1235898246437.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","İNCEK TAŞPINAR'DA BULVAR ÜZERİNDE SIFIR EŞYALI KİRALIK 1+1 DAİRE","https://roninvestgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","65","1+1","29.500 TL","21 Mart","Gölbaşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-oran-ceyko-sitesi-trt-karsisi-katta-3-plus1-kiralik-daire-1227283163/detay","https://i0.shbdn.com/photos/28/31/63/lthmb_1227283163bau.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","Oran Ceyko Sitesi TRT Karşısı Katta 3+1 Kiralık Daire","https://remaxarz.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","135","3+1","29.750 TL","21 Mart","ÇankayaDikmen"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-samsun-yoluna-yakin-cadde-cepheli-1-kat-asansorlu-kiralik-daire-1232948147/detay","https://i0.shbdn.com/photos/94/81/47/lthmb_12329481475ll.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","SAMSUN YOLUNA YAKIN CADDE CEPHELİ 1 KAT ASANSÖRLÜ KİRALIK DAİRE","https://emlakdunyasimamak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","90","2+1","20.000 TL","21 Mart","MamakBoğaziçi"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-tassoy-gayrimekulden-baspinar-mahallesinde-3-plus1-kiralik-daire-1232946572/detay","https://i0.shbdn.com/photos/94/65/72/lthmb_1232946572bhi.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","TAŞSOY GAYRIMEKULDEN BAŞPINAR MAHALLESİNDE 3+1 KİRALIK DAİRE !!!","https://tassoy.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","140","3+1","16.000 TL","21 Mart","AltındağUlubey"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kuzey-emlak-tan-demetevler-de-120-m2-yapili-3-plus1-kiralik-daire-1223237629/detay","https://i0.shbdn.com/photos/23/76/29/lthmb_1223237629gi9.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","KUZEY EMLAK'TAN DEMETEVLER'DE 120 M2 YAPILI 3+1 KİRALIK DAİRE","https://kuzeyyildiziemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","125","3+1","18.500 TL","21 Mart","YenimahalleDemetevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fully-furnished-flat-in-vadi-panorama-4-plus1-1229766014/detay","https://i0.shbdn.com/photos/76/60/14/lthmb_1229766014m9b.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","FULLY FURNISHED FLAT IN VADİ PANORAMA 4+1","https://reagayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","300","4+1","60.000 TL","21 Mart","ÇankayaYıldız"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-esenboga-da-yola-yakin-katta-kiralik-daire-1235899950/detay","https://i0.shbdn.com/photos/89/99/50/lthmb_1235899950kcg.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ESENBOĞA DA YOLA YAKIN KATTA KİRALIK DAİRE","https://cubuktoprakemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","50","1+1","11.000 TL","21 Mart","Çubuk"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-hanedan-emlak-tan-genc-osman-lise-yakini-3-plus1-kiralik-daire-1235891039/detay","https://i0.shbdn.com/photos/89/10/39/lthmb_1235891039x7r.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","HANEDAN EMLAK'TAN GENÇ OSMAN LİSE YAKINI 3+1 KİRALIK DAİRE","https://hanedan.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","130","3+1","18.500 TL","21 Mart","KeçiörenUfuktepe"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ankara-samur-sokak-sahibinden-2-plus1-kiralik-daire-1222659937/detay","https://i0.shbdn.com/photos/65/99/37/lthmb_1222659937y4s.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","Ankara Samur sokak sahibinden 2+1 kiralık daire","","","","85","2+1","19.500 TL","21 Mart","ÇankayaMerkez"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-batikent-inonu-mahallesi-yapili-sitede-arakat-3-plus1-kiralik-daire-1235898237/detay","https://i0.shbdn.com/photos/89/82/37/lthmb_1235898237d9x.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","Batıkent İnönü Mahallesi Yapılı Sitede Arakat 3+1 Kiralık Daire","https://goodinvestgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","115","3+1","25.500 TL","21 Mart","YenimahalleBatıkent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kucukesat-belligun-cad-2-plus1-kiralik-daire-esyali-veya-esyasiz-1184119111/detay","https://i0.shbdn.com/photos/11/91/11/lthmb_1184119111dn5.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","Küçükesat Belligün Cad. 2+1 Kiralık Daire (eşyalı veya eşyasız).","","","","110","2+1","23.000 TL","21 Mart","ÇankayaKüçükesat"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-manzarali-onu-acik-1181987507/detay","https://i0.shbdn.com/photos/98/75/07/lthmb_11819875071rc.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","Manzaralı önü açık","","","","128","3+1","19.000 TL","21 Mart","Mamak"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-birlik-de-vadi-manzarali-esyali-3-plus1-kiralik-daire-ve-home-ofis-1235897585/detay","https://i0.shbdn.com/photos/89/75/85/lthmb_1235897585g9c.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","BIRLIK DE VADI MANZARALI EŞYALI 3+1 KIRALIK DAIRE VE HOME OFIS","https://evvego.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","180","3+1","39.000 TL","21 Mart","ÇankayaYıldız"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-karakaya-dan-ali-yucel-o.okul-yakini-ankastre-kiler-c.odali-3-plus1-1235896472/detay","https://i0.shbdn.com/photos/89/64/72/lthmb_1235896472ke1.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","KARAKAYA'DAN ALİ YÜCEL O.OKUL YAKINI ANKASTRE KİLER Ç.ODALI 3+1","https://karakayaemlakvearsaofisi.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","125","3+1","25.500 TL","21 Mart","EtimesgutEryaman"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kuzgun-sokak-ta-3-plus1-bahce-kati-bakimli-daire-1230208512/detay","https://i0.shbdn.com/photos/20/85/12/lthmb_1230208512e91.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","Kuzgun Sokak'ta 3+1 bahçe katı bakımlı daire","https://remaxvogue.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","31.000 TL","21 Mart","ÇankayaAyrancı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-realty-gate-altindag-ornek-mah.2-plus1-ara-katta-kiralik-daire-1232945874/detay","https://i0.shbdn.com/photos/94/58/74/lthmb_1232945874p8f.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","REALTY GATE' ALTINDAĞ ÖRNEK MAH.2+1 ARA KATTA KİRALIK DAİRE","https://realtygate.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","100","2+1","12.500 TL","21 Mart","Altındağ"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-1-plus1,70-m2,temiz-bakimli,gazi-ve-baskent-hastanesi-ne-yakin-1235896651/detay","","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","1+1,70 M2,TEMİZ . BAKIMLI,GAZİ VE BAŞKENT HASTANESİ'NE YAKIN","","","","75","1+1","22.000 TL","21 Mart","ÇankayaBahçelievler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-yayla-mahallesi-mukemmel-konumda-duraklar-kapi-onunde-1222059100/detay","https://i0.shbdn.com/photos/05/91/00/lthmb_1222059100hro.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","Sahibinden Yayla Mahallesi Mükemmel Konumda Duraklar Kapı Önünde","","","","115","3+1","14.000 TL","21 Mart","KeçiörenEsertepe / Yayla"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cankaya-meydan-sili-residence-2-plus1-dubleks-daire-1235893117/detay","https://i0.shbdn.com/photos/89/31/17/lthmb_1235893117vws.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ÇANKAYA ,MEYDAN ŞİLİ RESİDENCE 2+1 DUBLEKS DAİRE","https://portamenagayrimenkul06.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","75","2+1","45.000 TL","21 Mart","ÇankayaAyrancı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-atesbey-den-incekte-bulvara-yakin-full-esyali-cam-balkonlu-1-plus1-1205861907/detay","https://i0.shbdn.com/photos/86/19/07/lthmb_1205861907dng.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","ATEŞBEY'DEN İNCEKTE BULVARA YAKIN FULL EŞYALI CAM BALKONLU 1+1","https://atesbeygayrimenkulincek.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","50","1+1","25.000 TL","22 Mart","Gölbaşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-onuralp-ten-ovacik-yozgat-bulvarinda-4-plus1-7-24-guvenlikli-kiralik-1235897570/detay","https://i0.shbdn.com/photos/89/75/70/lthmb_1235897570y1c.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ONURALP'TEN OVACIK YOZGAT BULVARINDA 4+1 7/24 GÜVENLİKLİ KİRALIK","https://onuralpemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","240","4+1","55.000 TL","21 Mart","KeçiörenSanatoryum"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-emek-mahallesi-biskek-caddesi-uzerinde-kiralik-1220361107/detay","https://i0.shbdn.com/photos/36/11/07/lthmb_1220361107gfh.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","Sahibinden Emek Mahallesi Bişkek Caddesi üzerinde kiralık","","","","75","2+1","24.000 TL","21 Mart","ÇankayaBahçelievler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-esyali-kiralik-daire-1212300637/detay","https://i0.shbdn.com/photos/30/06/37/lthmb_1212300637air.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=750&pagingSize=50#","","Sahibinden Eşyalı Kiralık Daire","","","","120","3+1","25.000 TL","21 Mart","ÇankayaDikmen"
