Title,Price (TL),Date,Location,Room,Size (m²),Building Age,Floor,Link,Page,Price per m² (TL)
"166 Square Meters Apartment For Rent in Yenimahalle, Ankara",37500,22-03-2025,Ankara / Yenimahalle / Serhat Mah.,4+1,166,,5.,https://www.hepsiemlak.com/en/ankara-yenimahalle-serhat-kiralik/daire/131752-290,54,225.90361445783134
"130 Square Meters Apartment For Rent in Altındağ, Ankara",18000,22-03-2025,Ankara / Altındağ / Feridun Çelik Mah.,3+1,130,4.0,7.,https://www.hepsiemlak.com/en/ankara-altindag-feridun-celik-kiralik/daire/66007-982,54,138.46153846153845
"130 Square Meters Apartment For Rent in Gölbaşı, Ankara",40000,19-03-2025,Ankara / Gölbaşı / Taşpınar Mah.,3+1,130,5.0,16.,https://www.hepsiemlak.com/en/ankara-golbasi-taspinar-kiralik/daire/90999-709,54,307.6923076923077
"65 Square Meters Apartment For Rent in Yenimahalle, Ankara",21500,19-03-2025,Ankara / Yenimahalle / Batı Sitesi Mah.,1+1,65,,1.,https://www.hepsiemlak.com/en/ankara-yenimahalle-bati-sitesi-kiralik/daire/120728-36,54,330.7692307692308
"55 Square Meters Apartment For Rent in Gölbaşı, Ankara",18000,21-03-2025,Ankara / Gölbaşı / İncek Mah.,1+1,55,1.0,1.,https://www.hepsiemlak.com/en/ankara-golbasi-incek-kiralik/daire/70257-57,54,327.27272727272725
"130 Square Meters Apartment For Rent in Çankaya, Ankara",25000,22-03-2025,Ankara / Çankaya / İlkadım Mah.,3+1,130,23.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-ilkadim-kiralik/daire/113821-1069,54,192.30769230769232
"300 Square Meters Apartment For Rent in Çankaya, Ankara",74000,22-03-2025,Ankara / Çankaya / Kazım Özalp Mah.,5+1,300,10.0,Top,https://www.hepsiemlak.com/en/ankara-cankaya-kazim-ozalp-kiralik/daire/16602-1808,54,246.66666666666666
"196 Square Meters Apartment For Rent in Çankaya, Ankara",56000,20-03-2025,Ankara / Çankaya / İlkbahar Mah.,4+1,196,8.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-ilkbahar-kiralik/daire/121733-2132,54,285.7142857142857
"55 Square Meters Apartment For Rent in Çankaya, Ankara",28000,19-03-2025,Ankara / Çankaya / Emek Mah.,1+1,55,4.0,Ground,https://www.hepsiemlak.com/en/ankara-cankaya-emek-kiralik/daire/37380-4451,55,509.09090909090907
"65 Square Meters Apartment For Rent in Etimesgut, Ankara",17750,21-03-2025,Ankara / Etimesgut / Şeker Mah.,1+1,65,10.0,2.,https://www.hepsiemlak.com/en/ankara-etimesgut-seker-kiralik/daire/116060-517,55,273.0769230769231
"55 Square Meters Apartment For Rent in Çubuk, Ankara",15500,18-03-2025,Ankara / Çubuk / Esenboğa Merkez Mah.,1+1,55,,Middle,https://www.hepsiemlak.com/en/ankara-cubuk-esenboga-merkez-kiralik/daire/89429-84,55,281.8181818181818
"90 Square Meters Apartment For Rent in Çankaya, Ankara",18000,21-03-2025,Ankara / Çankaya / Bademlidere Mah.,2+1,90,25.0,Middle,https://www.hepsiemlak.com/en/ankara-cankaya-bademlidere-kiralik/daire/2412-2981,55,200.0
"135 Square Meters Apartment For Rent in Altındağ, Ankara",19000,22-03-2025,Ankara / Altındağ / Doğantepe Mah.,3+1,135,5.0,Middle,https://www.hepsiemlak.com/en/ankara-altindag-dogantepe-kiralik/daire/136201-61,55,140.74074074074073
"130 Square Meters Apartment For Rent in Çankaya, Ankara",42000,19-03-2025,Ankara / Çankaya / Aziziye Mah.,3+1,130,35.0,Garden,https://www.hepsiemlak.com/en/ankara-cankaya-aziziye-kiralik/daire/4581-7393,55,323.0769230769231
"115 Square Meters Apartment For Rent in Keçiören, Ankara",15000,17-03-2025,Ankara / Keçiören / Şenlik Mah.,3+1,115,30.0,2.,https://www.hepsiemlak.com/en/ankara-kecioren-senlik-kiralik/daire/109296-546,55,130.43478260869566
"135 Square Meters Apartment For Rent in Keçiören, Ankara",19500,21-03-2025,Ankara / Keçiören / Aşağı Eğlence Mah.,3+1,135,22.0,2.,https://www.hepsiemlak.com/en/ankara-kecioren-asagi-eglence-kiralik/daire/119791-993,55,144.44444444444446
"50 Square Meters Apartment For Rent in Çankaya, Ankara",27000,21-03-2025,Ankara / Çankaya / Nasuh Akar Mah.,1+1,50,,3.,https://www.hepsiemlak.com/en/ankara-cankaya-nasuh-akar-kiralik/daire/3218-2118,55,540.0
"35 Square Meters Apartment For Rent in Çankaya, Ankara",35000,17-03-2025,Ankara / Çankaya / Aziziye Mah.,1+1,35,8.0,Ground,https://www.hepsiemlak.com/en/ankara-cankaya-aziziye-kiralik/daire/4671-355,55,1000.0
"110 Square Meters Apartment For Rent in Çankaya, Ankara",31000,21-03-2025,Ankara / Çankaya / Öveçler Mah.,1+1,110,35.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-ovecler-kiralik/daire/9228-57,55,281.8181818181818
"130 Square Meters Apartment For Rent in Etimesgut, Ankara",21000,18-03-2025,Ankara / Etimesgut / Yeşilova Mah.,3+1,130,10.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-etimesgut-yesilova-kiralik/daire/122088-854,55,161.53846153846155
"165 Square Meters Apartment For Rent in Etimesgut, Ankara",29900,19-03-2025,Ankara / Etimesgut / Ayyıldız Mah.,3+1,165,10.0,Middle,https://www.hepsiemlak.com/en/ankara-etimesgut-ayyildiz-kiralik/daire/102781-1037,55,181.21212121212122
"110 Square Meters Apartment For Rent in Çankaya, Ankara",18000,19-03-2025,Ankara / Çankaya / Umut Mah.,2+1,110,35.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-umut-kiralik/daire/90726-1371,55,163.63636363636363
"90 Square Meters Apartment For Rent in Çankaya, Ankara",30000,21-03-2025,Ankara / Çankaya / Kültür Mah.,2+1,90,,1.,https://www.hepsiemlak.com/en/ankara-cankaya-kultur-kiralik/daire/10487-4416,55,333.3333333333333
"118 Square Meters Apartment For Rent in Çankaya, Ankara",26500,19-03-2025,Ankara / Çankaya / Kavaklıdere Mah.,3+1,118,41.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-kavaklidere-kiralik/daire/39863-2858,55,224.57627118644066
"175 Square Meters Apartment For Rent in Çankaya, Ankara",35000,21-03-2025,Ankara / Çankaya / Büyükesat Mah.,2+1,175,21.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-buyukesat-kiralik/daire/61156-5946,55,200.0
"155 Square Meters Apartment For Rent in Çankaya, Ankara",30000,21-03-2025,Ankara / Çankaya / Ayrancı Mah.,3+1,155,30.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-ayranci-kiralik/daire/3535-4160,55,193.5483870967742
"105 Square Meters Apartment For Rent in Çankaya, Ankara",24000,21-03-2025,Ankara / Çankaya / Şehit Cevdet Özdemir Mah.,2+1,105,26.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-sehit-cevdet-ozdemir-kiralik/daire/6035-103,55,228.57142857142858
"150 Square Meters Apartment For Rent in Yenimahalle, Ankara",27000,21-03-2025,Ankara / Yenimahalle / Ata Mah.,3+1,150,10.0,4.,https://www.hepsiemlak.com/en/ankara-yenimahalle-ata-kiralik/daire/8040-841,55,180.0
"100 Square Meters Apartment For Rent in Çankaya, Ankara",17500,16-03-2025,Ankara / Çankaya / Şehit Cevdet Özdemir Mah.,2+1,100,26.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-sehit-cevdet-ozdemir-kiralik/daire/119869-911,55,175.0
"95 Square Meters Apartment For Rent in Etimesgut, Ankara",12000,21-03-2025,Ankara / Etimesgut / Atayurt Mah.,2+1,95,12.0,1.,https://www.hepsiemlak.com/en/ankara-etimesgut-atayurt-kiralik/daire/97895-1925,55,126.3157894736842
"75 Square Meters Apartment For Rent in Çankaya, Ankara",15000,20-03-2025,Ankara / Çankaya / Yıldızevler Mah.,2+1,75,55.0,5.,https://www.hepsiemlak.com/en/ankara-cankaya-yildizevler-kiralik/daire/13712-2234,55,200.0
"90 Square Meters Apartment For Rent in Çankaya, Ankara",40000,20-03-2025,Ankara / Çankaya / Yukarı Bahçelievler Mah.,2+1,90,,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-yukari-bahcelievler-kiralik/daire/35345-3286,55,444.44444444444446
"75 Square Meters Apartment For Rent in Çankaya, Ankara",17500,21-03-2025,Ankara / Çankaya / Metin Akkuş Mah.,1+1,75,30.0,Underground 3,https://www.hepsiemlak.com/en/ankara-cankaya-metin-akkus-kiralik/daire/56844-1081,56,233.33333333333334
"120 Square Meters Apartment For Rent in Çankaya, Ankara",47000,17-03-2025,Ankara / Çankaya / Bahçelievler Mah.,3+1,120,5.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-bahcelievler-kiralik/daire/3584-28398,56,391.6666666666667
"95 Square Meters Apartment For Rent in Çankaya, Ankara",30000,18-03-2025,Ankara / Çankaya / Birlik Mah.,2+1,95,18.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-birlik-kiralik/daire/25690-1391,56,315.7894736842105
"62 Square Meters Apartment For Rent in Etimesgut, Ankara",19500,20-03-2025,Ankara / Etimesgut / Altay Mah.,1+1,62,13.0,2.,https://www.hepsiemlak.com/en/ankara-etimesgut-altay-kiralik/daire/62871-970,56,314.51612903225805
"130 Square Meters Apartment For Rent in Polatlı, Ankara",16500,17-03-2025,Ankara / Polatlı / Gazi Mah.,3+1,130,15.0,3.,https://www.hepsiemlak.com/en/ankara-polatli-gazi-kiralik/daire/54400-6774,56,126.92307692307692
"105 Square Meters Apartment For Rent in Çankaya, Ankara",24500,21-03-2025,Ankara / Çankaya / Bahçelievler Mah.,3+1,105,40.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-bahcelievler-kiralik/daire/6664-1665,56,233.33333333333334
"105 Square Meters Apartment For Rent in Çankaya, Ankara",18000,21-03-2025,Ankara / Çankaya / Birlik Mah.,3+1,105,18.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-birlik-kiralik/daire/6412-2620,56,171.42857142857142
"85 Square Meters Apartment For Rent in Yenimahalle, Ankara",30000,16-03-2025,Ankara / Yenimahalle / Emniyet Mah.,1+1,85,,2.,https://www.hepsiemlak.com/en/ankara-yenimahalle-emniyet-kiralik/daire/122234-812,56,352.94117647058823
"90 Square Meters Apartment For Rent in Etimesgut, Ankara",20000,21-03-2025,Ankara / Etimesgut / Altay Mah.,2+1,90,30.0,5.,https://www.hepsiemlak.com/en/ankara-etimesgut-altay-kiralik/daire/46640-5651,56,222.22222222222223
"90 Square Meters Apartment For Rent in Çankaya, Ankara",20500,22-03-2025,Ankara / Çankaya / Balgat Mah.,3+1,90,30.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-balgat-kiralik/daire/26614-1494,56,227.77777777777777
"110 Square Meters Apartment For Rent in Etimesgut, Ankara",21000,21-03-2025,Ankara / Etimesgut / Atakent Mah.,2+1,110,30.0,6.,https://www.hepsiemlak.com/en/ankara-etimesgut-atakent-kiralik/daire/54547-1793,56,190.9090909090909
"140 Square Meters Apartment For Rent in Çankaya, Ankara",28000,21-03-2025,Ankara / Çankaya / Büyükesat Mah.,3+1,140,25.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-buyukesat-kiralik/daire/13861-2804,56,200.0
"100 Square Meters Apartment For Rent in Çankaya, Ankara",20000,22-03-2025,Ankara / Çankaya / Şehit Cevdet Özdemir Mah.,3+1,100,29.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-sehit-cevdet-ozdemir-kiralik/daire/14984-4609,56,200.0
"120 Square Meters Apartment For Rent in Mamak, Ankara",16000,20-03-2025,Ankara / Mamak / Peyami Safa Mah.,3+1,120,10.0,3.,https://www.hepsiemlak.com/en/ankara-mamak-peyami-safa-kiralik/daire/91066-3297,56,133.33333333333334
"90 Square Meters Apartment For Rent in Gölbaşı, Ankara",21000,21-03-2025,Ankara / Gölbaşı / Eymir Mah.,2+1,90,12.0,2.,https://www.hepsiemlak.com/en/ankara-golbasi-eymir-kiralik/daire/130591-1320,56,233.33333333333334
"125 Square Meters Apartment For Rent in Çankaya, Ankara",25000,18-03-2025,Ankara / Çankaya / Oğuzlar Mah.,3+1,125,25.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-oguzlar-kiralik/daire/71743-2759,56,200.0
"65 Square Meters Apartment For Rent in Çankaya, Ankara",37000,18-03-2025,Ankara / Çankaya / Söğütözü Mah.,1+1,65,13.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-sogutozu-kiralik/daire/3920-11537,56,569.2307692307693
"105 Square Meters Apartment For Rent in Keçiören, Ankara",19500,19-03-2025,Ankara / Keçiören / Aşağı Eğlence Mah.,3+1,105,25.0,Ground,https://www.hepsiemlak.com/en/ankara-kecioren-asagi-eglence-kiralik/daire/55857-3992,56,185.71428571428572
"110 Square Meters Apartment For Rent in Etimesgut, Ankara",20000,18-03-2025,Ankara / Etimesgut / İstasyon Mah.,2+0,110,16.0,Ground,https://www.hepsiemlak.com/en/ankara-etimesgut-istasyon-kiralik/daire/2220-9245,56,181.8181818181818
"60 Square Meters Apartment For Rent in Çankaya, Ankara",36500,21-03-2025,Ankara / Çankaya / Emek Mah.,2+1,60,2.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-emek-kiralik/daire/6792-4507,56,608.3333333333334
"80 Square Meters Apartment For Rent in Çankaya, Ankara",23000,16-03-2025,Ankara / Çankaya / Oran Mah.,2+1,80,45.0,5.,https://www.hepsiemlak.com/en/ankara-cankaya-oran-kiralik/daire/47587-1120,56,287.5
"115 Square Meters Apartment For Rent in Etimesgut, Ankara",18000,21-03-2025,Ankara / Etimesgut / Atakent Mah.,3+1,115,18.0,Middle,https://www.hepsiemlak.com/en/ankara-etimesgut-atakent-kiralik/daire/144270-2673,56,156.52173913043478
"140 Square Meters Apartment For Rent in Yenimahalle, Ankara",27500,19-03-2025,Ankara / Yenimahalle / Turgut Özal Mah.,3+1,140,15.0,4.,https://www.hepsiemlak.com/en/ankara-yenimahalle-turgut-ozal-kiralik/daire/110682-739,56,196.42857142857142
"180 Square Meters Apartment For Rent in Keçiören, Ankara",43000,19-03-2025,Ankara / Keçiören / Yayla Mah.,4+1,180,,7.,https://www.hepsiemlak.com/en/ankara-kecioren-yayla-kiralik/daire/16354-26595,56,238.88888888888889
"120 Square Meters Apartment For Rent in Keçiören, Ankara",25000,22-03-2025,Ankara / Keçiören / Kuşcağız Mah.,3+1,120,30.0,4.,https://www.hepsiemlak.com/en/ankara-kecioren-kuscagiz-kiralik/daire/155681-51,57,208.33333333333334
"125 Square Meters Apartment For Rent in Sincan, Ankara",20000,19-03-2025,Ankara / Sincan / Andiçen Mah.,3+1,125,15.0,3.,https://www.hepsiemlak.com/en/ankara-sincan-andicen-kiralik/daire/139916-2780,57,160.0
"95 Square Meters Apartment For Rent in Gölbaşı, Ankara",26000,18-03-2025,Ankara / Gölbaşı / İncek Mah.,2+1,95,,Raised Ground,https://www.hepsiemlak.com/en/ankara-golbasi-incek-kiralik/daire/129424-3030,57,273.6842105263158
"120 Square Meters Apartment For Rent in Çankaya, Ankara",25000,21-03-2025,Ankara / Çankaya / Aşağı Öveçler Mah.,3+1,120,25.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-asagi-ovecler-kiralik/daire/4180-9370,57,208.33333333333334
"70 Square Meters Apartment For Rent in Çankaya, Ankara",27000,21-03-2025,Ankara / Çankaya / Kültür Mah.,2+1,70,40.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-kultur-kiralik/daire/136366-743,57,385.7142857142857
"190 Square Meters Apartment For Rent in Çankaya, Ankara",55000,22-03-2025,Ankara / Çankaya / Çukurambar Mah.,4+1,190,14.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-cukurambar-kiralik/daire/33002-8176,57,289.4736842105263
"135 Square Meters Apartment For Rent in Yenimahalle, Ankara",28000,16-03-2025,Ankara / Yenimahalle / Kardelen Mah.,3+1,135,15.0,1.,https://www.hepsiemlak.com/en/ankara-yenimahalle-kardelen-kiralik/daire/141761-1308,57,207.40740740740742
"165 Square Meters Apartment For Rent in Keçiören, Ankara",35000,19-03-2025,Ankara / Keçiören / Ayvalı Mah.,4+1,165,12.0,10.,https://www.hepsiemlak.com/en/ankara-kecioren-ayvali-kiralik/daire/22454-3318,57,212.12121212121212
"100 Square Meters Apartment For Rent in Keçiören, Ankara",13750,21-03-2025,Ankara / Keçiören / Bağlarbaşı Mah.,3+1,100,25.0,10.,https://www.hepsiemlak.com/en/ankara-kecioren-baglarbasi-kiralik/daire/139814-787,57,137.5
"70 Square Meters Apartment For Rent in Çankaya, Ankara",40000,18-03-2025,Ankara / Çankaya / Kazım Özalp Mah.,2+1,70,,1.,https://www.hepsiemlak.com/en/ankara-cankaya-kazim-ozalp-kiralik/daire/5837-6213,57,571.4285714285714
"130 Square Meters Apartment For Rent in Keçiören, Ankara",23000,21-03-2025,Ankara / Keçiören / Etlik Mah.,3+1,130,17.0,2.,https://www.hepsiemlak.com/en/ankara-kecioren-etlik-kiralik/daire/145934-224,57,176.92307692307693
"110 Square Meters Apartment For Rent in Yenimahalle, Ankara",25000,21-03-2025,Ankara / Yenimahalle / Barış Mah.,3+1,110,35.0,3.,https://www.hepsiemlak.com/en/ankara-yenimahalle-baris-kiralik/daire/134928-298,57,227.27272727272728
"177 Square Meters Apartment For Rent in Etimesgut, Ankara",55000,18-03-2025,Ankara / Etimesgut / Göksu Mah.,4+1,177,10.0,21 and above,https://www.hepsiemlak.com/en/ankara-etimesgut-goksu-kiralik/daire/110538-3598,57,310.73446327683615
"65 Square Meters Apartment For Rent in Çankaya, Ankara",32500,21-03-2025,Ankara / Çankaya / Kazım Özalp Mah.,1+1,65,32.0,Top,https://www.hepsiemlak.com/en/ankara-cankaya-kazim-ozalp-kiralik/daire/4537-10836,57,500.0
"130 Square Meters Apartment For Rent in Mamak, Ankara",26000,21-03-2025,Ankara / Mamak / General Zeki Doğan Mah.,1+1,130,5.0,2.,https://www.hepsiemlak.com/en/ankara-mamak-general-zeki-dogan-kiralik/daire/128355-1910,57,200.0
"55 Square Meters Apartment For Rent in Etimesgut, Ankara",23000,16-03-2025,Ankara / Etimesgut / Tunahan Mah.,1+1,55,22.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-etimesgut-tunahan-kiralik/daire/138926-89,57,418.1818181818182
"120 Square Meters Apartment For Rent in Mamak, Ankara",15000,22-03-2025,Ankara / Mamak / General Zeki Doğan Mah.,3+1,120,19.0,1.,https://www.hepsiemlak.com/en/ankara-mamak-general-zeki-dogan-kiralik/daire/104775-5479,57,125.0
"120 Square Meters Apartment For Rent in Mamak, Ankara",12500,19-03-2025,Ankara / Mamak / Kutlu Mah.,3+1,120,16.0,1.,https://www.hepsiemlak.com/en/ankara-mamak-kutlu-kiralik/daire/134545-483,57,104.16666666666667
"120 Square Meters Apartment For Rent in Çankaya, Ankara",53000,20-03-2025,Ankara / Çankaya / Yukarı Dikmen Mah.,2+1,120,3.0,6.,https://www.hepsiemlak.com/en/ankara-cankaya-yukari-dikmen-kiralik/daire/73240-2585,57,441.6666666666667
"115 Square Meters Apartment For Rent in Çankaya, Ankara",22000,21-03-2025,Ankara / Çankaya / Keklik Pınarı Mah.,3+1,115,21.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-keklik-pinari-kiralik/daire/10249-4459,57,191.30434782608697
"90 Square Meters Apartment For Rent in Mamak, Ankara",12250,22-03-2025,Ankara / Mamak / Zirvekent Mah.,2+1,90,10.0,8.,https://www.hepsiemlak.com/en/ankara-mamak-zirvekent-kiralik/daire/120327-517,57,136.11111111111111
"125 Square Meters Apartment For Rent in Keçiören, Ankara",17000,16-03-2025,Ankara / Keçiören / Esertepe Mah.,3+1,125,25.0,3.,https://www.hepsiemlak.com/en/ankara-kecioren-esertepe-kiralik/daire/16149-3409,57,136.0
"270 Square Meters Apartment For Rent in Çankaya, Ankara",67000,18-03-2025,Ankara / Çankaya / Alacaatlı Mah.,5+1,270,,21 and above,https://www.hepsiemlak.com/en/ankara-cankaya-alacaatli-kiralik/daire/39997-4748,57,248.14814814814815
"93 Square Meters Apartment For Rent in Yenimahalle, Ankara",50000,17-03-2025,Ankara / Yenimahalle / İnönü Mah.,2+1,93,1.0,Top,https://www.hepsiemlak.com/en/ankara-yenimahalle-inonu-kiralik/daire/142325-93,57,537.6344086021505
"100 Square Meters Apartment For Rent in Yenimahalle, Ankara",20000,20-03-2025,Ankara / Yenimahalle / Mehmet Akif Ersoy Mah.,2+1,100,20.0,4.,https://www.hepsiemlak.com/en/ankara-yenimahalle-mehmet-akif-ersoy-kiralik/daire/96259-511,58,200.0
"110 Square Meters Apartment For Rent in Çankaya, Ankara",42500,20-03-2025,Ankara / Çankaya / İlkbahar Mah.,1+1,110,3.0,19.,https://www.hepsiemlak.com/en/ankara-cankaya-ilkbahar-kiralik/daire/2602-10139,58,386.3636363636364
"120 Square Meters Apartment For Rent in Mamak, Ankara",17000,21-03-2025,Ankara / Mamak / Balkiraz Mah.,3+1,120,25.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-mamak-balkiraz-kiralik/daire/126476-128,58,141.66666666666666
"175 Square Meters Apartment For Rent in Mamak, Ankara",30000,20-03-2025,Ankara / Mamak / Bahçelerüstü Mah.,4+1,175,10.0,4.,https://www.hepsiemlak.com/en/ankara-mamak-bahcelerustu-kiralik/daire/93675-1672,58,171.42857142857142
"130 Square Meters Apartment For Rent in Yenimahalle, Ankara",26000,19-03-2025,Ankara / Yenimahalle / Demetgül Mah.,3+1,130,30.0,3.,https://www.hepsiemlak.com/en/ankara-yenimahalle-demetgul-kiralik/daire/133484-155,58,200.0
"95 Square Meters Apartment For Rent in Çankaya, Ankara",17500,21-03-2025,Ankara / Çankaya / Aşıkpaşa Mah.,2+1,95,15.0,Garden,https://www.hepsiemlak.com/en/ankara-cankaya-asikpasa-kiralik/daire/135171-206,58,184.21052631578948
"130 Square Meters Apartment For Rent in Gölbaşı, Ankara",34000,21-03-2025,Ankara / Gölbaşı / Karşıyaka Mah.,3+1,130,,1.,https://www.hepsiemlak.com/en/ankara-golbasi-karsiyaka-kiralik/daire/9365-281,58,261.53846153846155
"100 Square Meters Apartment For Rent in Yenimahalle, Ankara",17650,19-03-2025,Ankara / Yenimahalle / İnönü Mah.,3+1,100,30.0,5.,https://www.hepsiemlak.com/en/ankara-yenimahalle-inonu-kiralik/daire/24432-246,58,176.5
"55 Square Meters Apartment For Rent in Etimesgut, Ankara",16500,17-03-2025,Ankara / Etimesgut / Tunahan Mah.,1+1,55,27.0,3.,https://www.hepsiemlak.com/en/ankara-etimesgut-tunahan-kiralik/daire/43480-9356,58,300.0
